timestamp,dev_dn,active_power_kw,day_cap_kwh,temperature_c,efficiency_pct,mppt_power_kw
2026-01-02T08:00:00Z,NE=146048777,0.007,0,9.9,77.3,0.004
2026-01-02T08:00:00Z,NE=146049818,0.008,0,9.9,74.08,0.004
2026-01-02T08:00:00Z,NE=193143992,0.04,0,9.7,83.74,0.044
2026-01-02T08:05:00Z,NE=146048777,0.005,0,9.7,74.08,0.009
2026-01-02T08:05:00Z,NE=146049818,0.008,0,9.9,75.69,0.013
2026-01-02T08:05:00Z,NE=193143992,0.028,0,9.9,80.52,0.034
2026-01-02T08:10:00Z,NE=146048777,0.016,0,9.9,83.74,0.019
2026-01-02T08:10:00Z,NE=146049818,0.017,0,9.9,78.91,0.013
2026-01-02T08:10:00Z,NE=193143992,0.059,0.01,9.9,89.36,0.064
2026-01-02T08:15:00Z,NE=146048777,0.015,0,9.7,83.74,0.017
2026-01-02T08:15:00Z,NE=146049818,0.015,0,9.9,78.91,0.023
2026-01-02T08:15:00Z,NE=193143992,0.065,0.01,9.9,89.36,0.072
2026-01-02T08:20:00Z,NE=146048777,0.015,0,9.7,80.52,0.017
2026-01-02T08:20:00Z,NE=146049818,0.017,0,9.9,78.91,0.023
2026-01-02T08:20:00Z,NE=193143992,0.065,0.01,9.8,89.36,0.073
2026-01-02T08:25:00Z,NE=146048777,0.028,0.01,9.9,89.36,0.023
2026-01-02T08:25:00Z,NE=146049818,0.029,0,10.1,86.96,0.033
2026-01-02T08:25:00Z,NE=193143992,0.077,0.02,10.1,91.54,0.076
2026-01-02T08:30:00Z,NE=146048777,0.008,0.01,10.1,74.08,0.013
2026-01-02T08:30:00Z,NE=146049818,0.01,0.01,10.3,75.69,0.014
2026-01-02T08:30:00Z,NE=193143992,0.06,0.03,10.3,89.45,0.072
2026-01-02T08:35:00Z,NE=146048777,0.016,0.01,10.3,83.74,0.012
2026-01-02T08:35:00Z,NE=146049818,0.017,0.01,10.5,78.91,0.013
2026-01-02T08:35:00Z,NE=193143992,0.057,0.03,10.5,89.36,0.059
2026-01-02T08:40:00Z,NE=146048777,0.021,0.01,10.5,86.96,0.023
2026-01-02T08:40:00Z,NE=146049818,0.021,0.01,10.5,80.52,0.023
2026-01-02T08:40:00Z,NE=193143992,0.072,0.04,10.7,89.36,0.079
2026-01-02T08:45:00Z,NE=146048777,0.025,0.01,10.7,89.36,0.023
2026-01-02T08:45:00Z,NE=146049818,0.025,0.01,10.7,83.74,0.023
2026-01-02T08:45:00Z,NE=193143992,0.082,0.04,10.9,91.46,0.082
2026-01-02T08:50:00Z,NE=146048777,0.026,0.01,10.6,89.36,0.029
2026-01-02T08:50:00Z,NE=146049818,0.042,0.01,10.9,89.36,0.046
2026-01-02T08:50:00Z,NE=193143992,0.125,0.05,11.1,93.54,0.128
2026-01-02T08:55:00Z,NE=146048777,0.04,0.02,10.7,91.45,0.043
2026-01-02T08:55:00Z,NE=146049818,0.041,0.01,10.8,89.36,0.046
2026-01-02T08:55:00Z,NE=193143992,0.126,0.06,11.1,93.66,0.134
2026-01-02T09:00:00Z,NE=146048777,0.029,0.02,10.9,89.36,0.033
2026-01-02T09:00:00Z,NE=146049818,0.032,0.02,10.9,86.96,0.036
2026-01-02T09:00:00Z,NE=193143992,0.098,0.07,11.3,91.61,0.107
2026-01-02T09:05:00Z,NE=146048777,0.046,0.02,10.9,92.65,0.045
2026-01-02T09:05:00Z,NE=146049818,0.044,0.02,11.1,89.36,0.043
2026-01-02T09:05:00Z,NE=193143992,0.143,0.08,11.3,93.53,0.149
2026-01-02T09:10:00Z,NE=146048777,0.044,0.03,11.1,92.65,0.055
2026-01-02T09:10:00Z,NE=146049818,0.053,0.02,11.3,91.45,0.064
2026-01-02T09:10:00Z,NE=193143992,0.127,0.09,11.5,93.78,0.144
2026-01-02T09:15:00Z,NE=146048777,0.029,0.03,11.3,89.36,0.035
2026-01-02T09:15:00Z,NE=146049818,0.032,0.03,11.3,86.96,0.032
2026-01-02T09:15:00Z,NE=193143992,0.093,0.1,11.7,91.76,0.102
2026-01-02T09:20:00Z,NE=146048777,0.03,0.03,11.3,89.36,0.035
2026-01-02T09:20:00Z,NE=146049818,0.031,0.03,11.5,86.96,0.032
2026-01-02T09:20:00Z,NE=193143992,0.101,0.11,11.7,92.96,0.108
2026-01-02T09:25:00Z,NE=146048777,0.034,0.03,11.3,91.45,0.034
2026-01-02T09:25:00Z,NE=146049818,0.034,0.03,11.5,89.36,0.038
2026-01-02T09:25:00Z,NE=193143992,0.124,0.12,11.7,93.59,0.125
2026-01-02T09:30:00Z,NE=146048777,0.059,0.04,11.3,93.21,0.064
2026-01-02T09:30:00Z,NE=146049818,0.063,0.04,11.5,93.05,0.068
2026-01-02T09:30:00Z,NE=193143992,0.124,0.12,11.8,93.65,0.132
2026-01-02T09:35:00Z,NE=146048777,0.173,0.05,11.5,95.55,0.181
2026-01-02T09:35:00Z,NE=146049818,0.074,0.04,11.7,93.12,0.072
2026-01-02T09:35:00Z,NE=193143992,0.181,0.14,11.9,94.84,0.189
2026-01-02T09:40:00Z,NE=146048777,0.107,0.06,11.5,95.28,0.104
2026-01-02T09:40:00Z,NE=146049818,0.096,0.05,11.7,94.43,0.099
2026-01-02T09:40:00Z,NE=193143992,0.218,0.16,12.1,95.52,0.228
2026-01-02T09:45:00Z,NE=146048777,0.108,0.06,11.6,95.39,0.113
2026-01-02T09:45:00Z,NE=146049818,0.086,0.07,11.9,93.78,0.096
2026-01-02T09:45:00Z,NE=193143992,0.353,0.19,12.1,96.58,0.366
2026-01-02T09:50:00Z,NE=146048777,0.083,0.07,11.7,94.61,0.092
2026-01-02T09:50:00Z,NE=146049818,0.038,0.07,11.9,0,0
2026-01-02T09:50:00Z,NE=193143992,0.256,0.21,12.3,95.98,0.262
2026-01-02T09:55:00Z,NE=146048777,0.073,0.08,11.7,94.07,0.074
2026-01-02T09:55:00Z,NE=146049818,0.084,0.07,11.8,93.82,0.09
2026-01-02T09:55:00Z,NE=193143992,0.498,0.25,12.5,97.2,0.513
2026-01-02T10:00:00Z,NE=146048777,0.218,0.09,11.7,96.75,0.216
2026-01-02T10:00:00Z,NE=146049818,0.188,0.09,11.9,96.09,0.193
2026-01-02T10:00:00Z,NE=193143992,0.497,0.26,12.5,97.2,0.511
2026-01-02T10:05:00Z,NE=146048777,0.18,0.11,11.9,96.32,0.187
2026-01-02T10:05:00Z,NE=146049818,0.145,0.11,12.1,95.64,0.143
2026-01-02T10:05:00Z,NE=193143992,0.342,0.31,12.5,96.98,0.355
2026-01-02T10:10:00Z,NE=146048777,0.183,0.12,12.1,96.58,0.19
2026-01-02T10:10:00Z,NE=146049818,0.168,0.12,12.1,96.01,0.175
2026-01-02T10:10:00Z,NE=193143992,0.476,0.35,12.7,97.21,0.482
2026-01-02T10:15:00Z,NE=146048777,0.176,0.14,12.1,96.28,0.19
2026-01-02T10:15:00Z,NE=146049818,0.174,0.14,12.1,96.07,0.181
2026-01-02T10:15:00Z,NE=193143992,0.486,0.4,12.9,97.22,0.491
2026-01-02T10:20:00Z,NE=146048777,0.144,0.15,12.1,95.92,0.152
2026-01-02T10:20:00Z,NE=146049818,0.151,0.15,12.3,95.76,0.151
2026-01-02T10:20:00Z,NE=193143992,0.405,0.44,13.1,96.84,0.413
2026-01-02T10:25:00Z,NE=146048777,0.096,0.17,11.9,94.92,0.101
2026-01-02T10:25:00Z,NE=146049818,0.114,0.17,12.3,94.82,0.118
2026-01-02T10:25:00Z,NE=193143992,0.276,0.47,12.7,95.99,0.287
2026-01-02T10:30:00Z,NE=146048777,0.117,0.17,11.9,95.26,0.121
2026-01-02T10:30:00Z,NE=146049818,0.106,0.17,12.1,94.48,0.112
2026-01-02T10:30:00Z,NE=193143992,0.32,0.5,12.7,96.51,0.332
2026-01-02T10:35:00Z,NE=146048777,0.361,0.19,11.9,97.42,0.363
2026-01-02T10:35:00Z,NE=146049818,0.334,0.19,12.1,97.09,0.339
2026-01-02T10:35:00Z,NE=193143992,0.322,0.5,12.8,96.46,0.333
2026-01-02T10:40:00Z,NE=146048777,0.365,0.22,12.1,97.42,0.369
2026-01-02T10:40:00Z,NE=146049818,0.317,0.22,12.3,97.16,0.327
2026-01-02T10:40:00Z,NE=193143992,0.363,0.53,12.9,96.58,0.371
2026-01-02T10:45:00Z,NE=146048777,0.353,0.22,12.2,97.41,0.363
2026-01-02T10:45:00Z,NE=146049818,0.359,0.26,12.5,97.12,0.372
2026-01-02T10:45:00Z,NE=193143992,0.387,0.57,13.1,96.83,0.406
2026-01-02T10:50:00Z,NE=146048777,0.368,0.25,12.5,97.41,0.374
2026-01-02T10:50:00Z,NE=146049818,0.058,0.27,12.7,91.59,0.058
2026-01-02T10:50:00Z,NE=193143992,0.195,0.61,13.3,95.26,0.205
2026-01-02T10:55:00Z,NE=146048777,0.077,0.27,12.5,94.07,0.079
2026-01-02T10:55:00Z,NE=146049818,0.064,0.27,12.8,93.28,0.069
2026-01-02T10:55:00Z,NE=193143992,0.351,0.63,13.5,96.56,0.355
2026-01-02T11:00:00Z,NE=146048777,0.364,0.29,12.7,97.5,0.373
2026-01-02T11:00:00Z,NE=146049818,0.312,0.29,12.9,97.23,0.321
2026-01-02T11:00:00Z,NE=193143992,0.863,0.7,13.7,97.67,0.883
2026-01-02T11:05:00Z,NE=146048777,0.416,0.32,12.9,97.53,0.427
2026-01-02T11:05:00Z,NE=146049818,0.239,0.32,12.9,96.42,0.248
2026-01-02T11:05:00Z,NE=193143992,0.303,0.76,13.9,96.18,0.315
2026-01-02T11:10:00Z,NE=146048777,0.439,0.35,13.1,97.45,0.45
2026-01-02T11:10:00Z,NE=146049818,0.175,0.33,12.9,96.02,0.182
2026-01-02T11:10:00Z,NE=193143992,0.299,0.76,13.8,96.64,0.309
2026-01-02T11:15:00Z,NE=146048777,0.423,0.38,13.1,97.48,0.434
2026-01-02T11:15:00Z,NE=146049818,0.182,0.34,13.1,95.87,0.193
2026-01-02T11:15:00Z,NE=193143992,0.753,0.81,13.9,97.69,0.77
2026-01-02T11:20:00Z,NE=146048777,0.237,0.41,13.3,96.87,0.244
2026-01-02T11:20:00Z,NE=146049818,0.081,0.35,13.1,93.6,0.081
2026-01-02T11:20:00Z,NE=193143992,0.707,0.88,14.1,97.7,0.723
2026-01-02T11:25:00Z,NE=146048777,0.416,0.44,13.3,97.52,0.426
2026-01-02T11:25:00Z,NE=146049818,0.085,0.36,13.1,93.77,0.089
2026-01-02T11:25:00Z,NE=193143992,0.659,0.93,14.3,97.4,0.671
2026-01-02T11:30:00Z,NE=146048777,0.128,0.47,13.5,95.48,0.132
2026-01-02T11:30:00Z,NE=146049818,0.089,0.37,13.1,93.82,0.095
2026-01-02T11:30:00Z,NE=193143992,0.505,0.99,14.5,97.41,0.518
2026-01-02T11:35:00Z,NE=146048777,0.093,0.48,13.3,94.82,0.099
2026-01-02T11:35:00Z,NE=146049818,0.102,0.38,13.1,94.34,0.114
2026-01-02T11:35:00Z,NE=193143992,0.178,1.04,14.3,95.62,0.186
2026-01-02T11:40:00Z,NE=146048777,0.109,0.48,13.3,95.35,0.114
2026-01-02T11:40:00Z,NE=146049818,0.101,0.39,12.9,94.32,0.103
2026-01-02T11:40:00Z,NE=193143992,0.306,1.06,14.3,96.47,0.308
2026-01-02T11:45:00Z,NE=146048777,0.103,0.49,13.3,95.04,0.108
2026-01-02T11:45:00Z,NE=146049818,0.076,0.4,12.9,93.3,0.076
2026-01-02T11:45:00Z,NE=193143992,0.296,1.06,14.2,96.09,0.308
2026-01-02T11:50:00Z,NE=146048777,0.066,0.49,13.3,93.67,0.072
2026-01-02T11:50:00Z,NE=146049818,0.081,0.4,12.9,93.82,0.086
2026-01-02T11:50:00Z,NE=193143992,0.193,1.09,14.3,95.37,0.202
2026-01-02T11:55:00Z,NE=146048777,0.077,0.5,13.3,94.12,0.08
2026-01-02T11:55:00Z,NE=146049818,0.079,0.41,13.1,93.96,0.077
2026-01-02T11:55:00Z,NE=193143992,0.208,1.11,14.3,95.39,0.221
2026-01-02T12:00:00Z,NE=146048777,0.309,0.51,13.3,97.36,0.317
2026-01-02T12:00:00Z,NE=146049818,0.081,0.41,13,94.1,0.086
2026-01-02T12:00:00Z,NE=193143992,0.19,1.13,14.3,95.24,0.199
2026-01-02T12:05:00Z,NE=146048777,0.076,0.52,13.3,94.07,0.081
2026-01-02T12:05:00Z,NE=146049818,0.089,0.42,12.9,93.94,0.096
2026-01-02T12:05:00Z,NE=193143992,0.242,1.17,14.1,96.02,0.248
2026-01-02T12:10:00Z,NE=146048777,0.098,0.54,13.3,95.26,0.102
2026-01-02T12:10:00Z,NE=146049818,0.085,0.43,12.9,93.91,0.089
2026-01-02T12:10:00Z,NE=193143992,0.299,1.19,14.3,96.22,0.308
2026-01-02T12:15:00Z,NE=146048777,0.117,0.55,13.3,95.37,0.125
2026-01-02T12:15:00Z,NE=146049818,0.095,0.44,12.9,94.31,0.096
2026-01-02T12:15:00Z,NE=193143992,0.254,1.22,14.1,96.1,0.262
2026-01-02T12:20:00Z,NE=146048777,0.081,0.56,13.3,94.56,0.081
2026-01-02T12:20:00Z,NE=146049818,0.072,0.44,13.1,93.07,0.084
2026-01-02T12:20:00Z,NE=193143992,0.254,1.22,14.2,96.07,0.264
2026-01-02T12:25:00Z,NE=146048777,0.074,0.56,13.1,94.07,0.081
2026-01-02T12:25:00Z,NE=146049818,0.084,0.45,13.1,94.04,0.09
2026-01-02T12:25:00Z,NE=193143992,0.245,1.24,14.1,96.03,0.253
2026-01-02T12:30:00Z,NE=146048777,0.084,0.57,13.3,94.74,0.086
2026-01-02T12:30:00Z,NE=146049818,0.08,0.46,13.1,93.89,0.09
2026-01-02T12:30:00Z,NE=193143992,0.235,1.26,14.1,95.68,0.248
2026-01-02T12:35:00Z,NE=146048777,0.092,0.58,13.1,94.89,0.096
2026-01-02T12:35:00Z,NE=146049818,0.085,0.47,13.1,93.84,0.09
2026-01-02T12:35:00Z,NE=193143992,0.242,1.29,14.1,95.91,0.254
2026-01-02T12:40:00Z,NE=146048777,0.096,0.58,13.2,94.82,0.101
2026-01-02T12:40:00Z,NE=146049818,0.107,0.48,13.1,94.26,0.11
2026-01-02T12:40:00Z,NE=193143992,0.29,1.31,14.1,96.08,0.302
2026-01-02T12:45:00Z,NE=146048777,0.148,0.59,13.1,96.08,0.148
2026-01-02T12:45:00Z,NE=146049818,0.161,0.49,13.1,96.06,0.161
2026-01-02T12:45:00Z,NE=193143992,0.437,1.35,14.1,96.96,0.445
2026-01-02T12:50:00Z,NE=146048777,0.178,0.61,13.1,96.21,0.186
2026-01-02T12:50:00Z,NE=146049818,0.188,0.51,13.1,96.1,0.191
2026-01-02T12:50:00Z,NE=193143992,0.519,1.4,14.1,97.18,0.533
2026-01-02T12:55:00Z,NE=146048777,0.223,0.62,13.1,96.16,0.226
2026-01-02T12:55:00Z,NE=146049818,0.204,0.53,13.1,96.35,0.213
2026-01-02T12:55:00Z,NE=193143992,0.524,1.4,14.1,97.17,0.539
2026-01-02T13:00:00Z,NE=146048777,0.199,0.64,13.3,96.58,0.197
2026-01-02T13:00:00Z,NE=146049818,0.204,0.53,13.2,96.44,0.212
2026-01-02T13:00:00Z,NE=193143992,0.526,1.46,14.3,97.2,0.541
2026-01-02T13:05:00Z,NE=146048777,0.197,0.66,13.3,96.65,0.197
2026-01-02T13:05:00Z,NE=146049818,0.188,0.54,13.3,96.05,0.193
2026-01-02T13:05:00Z,NE=193143992,0.513,1.51,14.3,97.2,0.525
2026-01-02T13:10:00Z,NE=146048777,0.183,0.68,13.3,96.57,0.195
2026-01-02T13:10:00Z,NE=146049818,0.229,0.56,13.3,96.44,0.24
2026-01-02T13:10:00Z,NE=193143992,0.496,1.57,14.5,97.19,0.51
2026-01-02T13:15:00Z,NE=146048777,0.101,0.69,13.5,95.29,0.113
2026-01-02T13:15:00Z,NE=146049818,0.11,0.58,13.3,94.83,0.119
2026-01-02T13:15:00Z,NE=193143992,0.276,1.6,14.7,96.06,0.289
2026-01-02T13:20:00Z,NE=146048777,0.102,0.7,13.5,95.26,0.098
2026-01-02T13:20:00Z,NE=146049818,0.1,0.59,13.5,94.21,0.1
2026-01-02T13:20:00Z,NE=193143992,0.312,1.63,14.7,96.43,0.315
2026-01-02T13:25:00Z,NE=146048777,0.17,0.71,13.5,96.4,0.169
2026-01-02T13:25:00Z,NE=146049818,0.16,0.6,13.5,96.08,0.164
2026-01-02T13:25:00Z,NE=193143992,0.339,1.63,14.6,96.53,0.351
2026-01-02T13:30:00Z,NE=146048777,0.158,0.73,13.5,96.15,0.166
2026-01-02T13:30:00Z,NE=146049818,0.179,0.62,13.5,96.06,0.184
2026-01-02T13:30:00Z,NE=193143992,0.474,1.67,14.5,97.15,0.49
2026-01-02T13:35:00Z,NE=146048777,0.146,0.74,13.3,95.92,0.156
2026-01-02T13:35:00Z,NE=146049818,0.158,0.63,13.5,96.09,0.164
2026-01-02T13:35:00Z,NE=193143992,0.417,1.71,14.7,97,0.425
2026-01-02T13:40:00Z,NE=146048777,0.148,0.74,13.4,96.15,0.154
2026-01-02T13:40:00Z,NE=146049818,0.175,0.64,13.5,96.05,0.184
2026-01-02T13:40:00Z,NE=193143992,0.437,1.75,14.5,96.94,0.442
2026-01-02T13:45:00Z,NE=146048777,0.169,0.76,13.5,96.34,0.172
2026-01-02T13:45:00Z,NE=146049818,0.167,0.66,13.5,96.14,0.174
2026-01-02T13:45:00Z,NE=193143992,0.477,1.8,14.7,97.14,0.493
2026-01-02T13:50:00Z,NE=146048777,0.121,0.77,13.5,95.31,0.13
2026-01-02T13:50:00Z,NE=146049818,0.095,0.67,13.5,94.38,0.097
2026-01-02T13:50:00Z,NE=193143992,0.217,1.83,14.7,95.57,0.23
2026-01-02T13:55:00Z,NE=146048777,0.102,0.78,13.5,94.93,0.108
2026-01-02T13:55:00Z,NE=146049818,0.095,0.68,13.7,94.38,0.095
2026-01-02T13:55:00Z,NE=193143992,0.238,1.86,14.7,95.85,0.25
2026-01-02T14:00:00Z,NE=146048777,0.136,0.79,13.7,95.89,0.139
2026-01-02T14:00:00Z,NE=146049818,0.095,0.68,13.6,94.38,0.101
2026-01-02T14:00:00Z,NE=193143992,0.253,1.86,14.7,96.02,0.263
2026-01-02T14:05:00Z,NE=146048777,0.167,0.8,13.7,96.29,0.169
2026-01-02T14:05:00Z,NE=146049818,0.154,0.69,13.7,95.64,0.161
2026-01-02T14:05:00Z,NE=193143992,0.398,1.89,14.9,96.8,0.408
2026-01-02T14:10:00Z,NE=146048777,0.097,0.82,13.7,94.91,0.109
2026-01-02T14:10:00Z,NE=146049818,0.151,0.71,13.7,95.69,0.161
2026-01-02T14:10:00Z,NE=193143992,0.4,1.93,14.9,96.75,0.414
2026-01-02T14:15:00Z,NE=146048777,0.05,0.82,13.7,92.65,0.059
2026-01-02T14:15:00Z,NE=146049818,0.052,0.71,13.7,91.53,0.065
2026-01-02T14:15:00Z,NE=193143992,0.154,1.95,14.9,94.31,0.168
2026-01-02T14:20:00Z,NE=146048777,0.1,0.83,13.7,94.92,0.105
2026-01-02T14:20:00Z,NE=146049818,0.086,0.72,13.7,94.06,0.087
2026-01-02T14:20:00Z,NE=193143992,0.285,1.97,14.9,96.02,0.293
2026-01-02T14:25:00Z,NE=146048777,0.096,0.84,13.7,94.63,0.105
2026-01-02T14:25:00Z,NE=146049818,0.116,0.73,13.7,94.93,0.119
2026-01-02T14:25:00Z,NE=193143992,0.276,2,14.9,95.89,0.289
2026-01-02T14:30:00Z,NE=146048777,0.1,0.85,13.7,94.79,0.103
2026-01-02T14:30:00Z,NE=146049818,0.097,0.74,13.7,94.28,0.111
2026-01-02T14:30:00Z,NE=193143992,0.284,2.03,14.9,96.09,0.296
2026-01-02T14:35:00Z,NE=146048777,0.077,0.85,13.7,94.15,0.083
2026-01-02T14:35:00Z,NE=146049818,0.086,0.75,13.7,94.05,0.091
2026-01-02T14:35:00Z,NE=193143992,0.295,2.03,14.9,96.08,0.307
2026-01-02T14:40:00Z,NE=146048777,0.077,0.85,13.7,94.21,0.081
2026-01-02T14:40:00Z,NE=146049818,0.068,0.75,13.7,92.87,0.071
2026-01-02T14:40:00Z,NE=193143992,0.219,2.05,14.9,95.57,0.226
2026-01-02T14:45:00Z,NE=146048777,0.07,0.86,13.7,93.67,0.075
2026-01-02T14:45:00Z,NE=146049818,0.04,0.76,13.7,89.36,0.05
2026-01-02T14:45:00Z,NE=193143992,0.201,2.07,14.9,95.59,0.206
2026-01-02T14:50:00Z,NE=146048777,0.041,0.87,13.7,91.45,0.043
2026-01-02T14:50:00Z,NE=146049818,0.059,0.76,13.7,91.54,0.06
2026-01-02T14:50:00Z,NE=193143992,0.129,2.09,14.9,93.63,0.138
2026-01-02T14:55:00Z,NE=146048777,0.061,0.87,13.7,93.21,0.063
2026-01-02T14:55:00Z,NE=146049818,0.074,0.77,13.7,93.25,0.079
2026-01-02T14:55:00Z,NE=193143992,0.176,2.1,14.7,94.95,0.184
2026-01-02T15:00:00Z,NE=146048777,0.092,0.88,13.7,95.14,0.096
2026-01-02T15:00:00Z,NE=146049818,0.074,0.77,13.7,93.18,0.079
2026-01-02T15:00:00Z,NE=193143992,0.283,2.12,14.7,96.1,0.288
2026-01-02T15:05:00Z,NE=146048777,0.112,0.89,13.7,95.35,0.116
2026-01-02T15:05:00Z,NE=146049818,0.11,0.78,13.7,94.95,0.109
2026-01-02T15:05:00Z,NE=193143992,0.232,2.15,14.5,95.76,0.246
2026-01-02T15:10:00Z,NE=146048777,0.062,0.89,13.5,93.67,0.072
2026-01-02T15:10:00Z,NE=146049818,0.072,0.79,13.5,93.08,0.083
2026-01-02T15:10:00Z,NE=193143992,0.22,2.15,14.5,95.75,0.23
2026-01-02T15:15:00Z,NE=146048777,0.053,0.9,13.5,93.21,0.062
2026-01-02T15:15:00Z,NE=146049818,0.064,0.79,13.5,93.3,0.073
2026-01-02T15:15:00Z,NE=193143992,0.173,2.17,14.5,94.89,0.184
2026-01-02T15:20:00Z,NE=146048777,0.019,0.9,13.5,85.35,0.023
2026-01-02T15:20:00Z,NE=146049818,0.03,0.8,13.5,85.35,0.044
2026-01-02T15:20:00Z,NE=193143992,0.1,2.18,14.5,92.9,0.112
2026-01-02T15:25:00Z,NE=146048777,0.009,0.9,13.5,75.69,0.013
2026-01-02T15:25:00Z,NE=146049818,0.013,0.8,13.5,78.91,0.024
2026-01-02T15:25:00Z,NE=193143992,0.045,2.19,14.3,85.35,0.057
2026-01-02T15:30:00Z,NE=146048777,0.024,0.91,13.3,89.36,0.026
2026-01-02T15:30:00Z,NE=146049818,0.017,0.8,13.5,80.52,0.014
2026-01-02T15:30:00Z,NE=193143992,0.063,2.2,14.3,89.36,0.067
2026-01-02T15:35:00Z,NE=146048777,0.024,0.91,13.3,89.36,0.027
2026-01-02T15:35:00Z,NE=146049818,0.023,0.8,13.3,82.13,0.024
2026-01-02T15:35:00Z,NE=193143992,0.068,2.2,14.3,89.36,0.079
2026-01-02T15:40:00Z,NE=146048777,0.014,0.91,13.3,80.52,0.026
2026-01-02T15:40:00Z,NE=146049818,0.002,0.8,13.3,72.47,0.009
2026-01-02T15:40:00Z,NE=193143992,0.012,2.21,14.3,74.08,0.021
2026-01-02T15:45:00Z,NE=146048777,0,0.91,13.3,0,0
2026-01-02T15:45:00Z,NE=146049818,0,0.8,13.3,0,0
2026-01-02T15:45:00Z,NE=193143992,0.011,2.21,14.2,74.08,0.015
2026-01-02T15:50:00Z,NE=146048777,0,0.91,13.3,0,0
2026-01-02T15:50:00Z,NE=146049818,0,0.8,13.9,0,0
2026-01-02T15:50:00Z,NE=193143992,0,2.21,14.3,0,0
2026-01-02T15:55:00Z,NE=146048777,0,0.91,13.3,0,0
2026-01-02T15:55:00Z,NE=146049818,0,0.8,0,0,0
2026-01-02T15:55:00Z,NE=193143992,0,2.21,0,0,0
2026-01-02T16:00:00Z,NE=146048777,0,0.91,0,0,0
2026-01-02T16:00:00Z,NE=146049818,0,0.8,0,0,0
2026-01-02T16:00:00Z,NE=193143992,0,2.21,0,0,0
2026-01-02T16:05:00Z,NE=146048777,0,0.91,0,0,0
2026-01-02T16:05:00Z,NE=146049818,0,0.8,0,0,0
2026-01-02T16:05:00Z,NE=193143992,0,2.21,0,0,0
2026-01-02T16:10:00Z,NE=146048777,0,0.91,0,0,0
2026-01-02T16:10:00Z,NE=146049818,0,0.8,0,0,0
2026-01-02T16:10:00Z,NE=193143992,0,2.21,0,0,0
2026-01-02T16:15:00Z,NE=193143992,0,2.21,0,0,0
2026-01-03T04:10:00Z,NE=146049818,0,0,0,0,0
2026-01-03T04:15:00Z,NE=146049818,0,0,0,0,0
2026-01-03T04:40:00Z,NE=146048777,0,0,0,0,0
2026-01-03T04:45:00Z,NE=146048777,0,0,0,0,0
2026-01-03T07:25:00Z,NE=146048777,0,0,0,0,0
2026-01-03T07:25:00Z,NE=146049818,0,0,0,0,0
2026-01-03T07:25:00Z,NE=193143992,0,0,0,0,0
2026-01-03T07:30:00Z,NE=146048777,0,0,0,0,0
2026-01-03T07:30:00Z,NE=146049818,0,0,0,0,0
2026-01-03T07:30:00Z,NE=193143992,0,0,0,0,0
2026-01-03T07:35:00Z,NE=146048777,0,0,8.6,0,0
2026-01-03T07:35:00Z,NE=146049818,0,0,8.9,0,0
2026-01-03T07:35:00Z,NE=193143992,0,0,8.6,0,0
2026-01-03T07:40:00Z,NE=146048777,0,0,8.6,0,0
2026-01-03T07:40:00Z,NE=146049818,0,0,8.7,0,0
2026-01-03T07:40:00Z,NE=193143992,0,0,8.6,0,0
2026-01-03T07:45:00Z,NE=146048777,0,0,8.7,0,0
2026-01-03T07:45:00Z,NE=146049818,0,0,8.9,0,0
2026-01-03T07:45:00Z,NE=193143992,0,0,7.8,0,0
2026-01-03T07:50:00Z,NE=146048777,0,0,8.7,0,0
2026-01-03T07:50:00Z,NE=146049818,0,0,8.9,0,0
2026-01-03T07:50:00Z,NE=193143992,0,0,7.8,0,0
2026-01-03T07:55:00Z,NE=146048777,0,0,8.8,0,0
2026-01-03T07:55:00Z,NE=146049818,0,0,8.9,0,0
2026-01-03T07:55:00Z,NE=193143992,0.005,0,7.8,72.47,0.001
2026-01-03T08:00:00Z,NE=146048777,0,0,8.7,0,0
2026-01-03T08:00:00Z,NE=146049818,0.021,0,8.3,80.52,0.022
2026-01-03T08:00:00Z,NE=193143992,0.072,0,8.2,89.36,0.084
2026-01-03T08:05:00Z,NE=146048777,0.019,0,8.2,85.35,0.023
2026-01-03T08:05:00Z,NE=146049818,0,0,8.3,0,0
2026-01-03T08:05:00Z,NE=193143992,0.072,0,8.2,89.36,0.08
2026-01-03T08:10:00Z,NE=146048777,0,0,8.2,0,0
2026-01-03T08:10:00Z,NE=146049818,0,0,0,0,0
2026-01-03T08:10:00Z,NE=193143992,0,0,8.4,0,0
2026-01-03T08:15:00Z,NE=146048777,0,0,8.3,0,0
2026-01-03T08:15:00Z,NE=146049818,0,0,0,0,0
2026-01-03T08:15:00Z,NE=193143992,0,0,8.6,0,0
2026-01-03T08:20:00Z,NE=146048777,0,0,0,0,0
2026-01-03T08:20:00Z,NE=146049818,0,0,0,0,0
2026-01-03T08:20:00Z,NE=193143992,0,0,9.4,0,0
2026-01-03T08:25:00Z,NE=146048777,0,0,9.3,0,0
2026-01-03T08:25:00Z,NE=146049818,0,0,9.4,0,0
2026-01-03T08:25:00Z,NE=193143992,0,0,9.4,0,0
2026-01-03T08:30:00Z,NE=146048777,0,0,9.3,0,0
2026-01-03T08:30:00Z,NE=146049818,0,0,9.4,0,0
2026-01-03T08:30:00Z,NE=193143992,0,0,8.6,0,0
2026-01-03T08:35:00Z,NE=146048777,0,0,9.5,0,0
