timestamp,pv_kwh,gshp_kwh,ashp_kwh,offtake_kwh,feedin_kwh,t_ballon,t_sol,t_ext,cop_gshp,cop_ashp,prix_eur_kwh
2026-05-29 21:00:00,0,0.01280709088779986,0.22701615102589132,0.11099999999714782,0,19.53333346048991,14.733333269755045,24.566666920979817,6,5.5,0.15299000000000001
2026-05-29 21:15:00,0,0.012825736341997981,0.2358446741551161,0.11499999999796273,0,19.366666158040363,14.099999745686848,24.46666653951009,6,5.5,0.15071
2026-05-29 21:30:00,0,0.012673913846272627,0.22775854724645614,0.11200000000098953,0,19.633333841959637,14.733333269755045,24.133333841959637,6,5.5,0.14485
2026-05-29 21:45:00,0,0.012730142716769479,0.23111742905527352,0.11300000000483124,0,19.566666920979817,14.133333206176758,23.899999618530273,6,5.5,0.13645
2026-05-29 22:00:00,0,0.012718389946530805,0.23203766454011202,0.11499999999796273,0,19.733333587646484,14.633333524068197,23.633333841959637,6,5.5,0.14987
2026-05-29 22:15:00,0,0.013315072979297838,0.23730198744684458,0.11499999999796273,0,19.433333079020183,14.099999745686848,23.200000127156574,6,5.5,0.13777
2026-05-29 22:30:00,0,0.013362295336090029,0.239527641877532,0.11300000000483124,0,19.700000762939453,14.733333269755045,23.399999618530273,6,5.5,0.13243000000000002
2026-05-29 22:45:00,0,0.013094152935329475,0.2339920513778925,0.11199999999371357,0,19.600000381469727,14.166666666666666,23.333333333333332,6,5.5,0.12778
2026-05-29 23:00:00,0,0.013329641983349575,0.23812778811901808,0.11600000000180444,0,19.799999872843426,14.466666539510092,23.066666920979817,6,5.5,0.13102
2026-05-29 23:15:00,0,0.013044030808407115,0.23623460698127746,0.11000000000058208,0,19.633333841959637,14.199999809265137,23.166667302449543,6,5.5,0.12697
2026-05-29 23:30:00,0,0.013333499677915825,0.23717004615068435,0.11800000000221189,0,19.799999872843426,14.366666475931803,23.233333587646484,6,5.5,0.12502
2026-05-29 23:45:00,0,0.013291903509307304,0.23214899791777133,0.11099999999714782,0,19.53333346048991,14.233333269755045,23.03333346048991,6,5.5,0.12314
2026-05-30 00:00:00,0,0.013266921155620367,0.24254491776227952,0.12099999999918509,0,19.550000190734863,14.049999713897705,22.84999942779541,6,5.5,0.12372
